(0.13, -0.94, 0.12, 0.30)
(0.13, -0.94, 0.12, 0.29)
(0.12, -0.95, 0.12, 0.28)
(0.12, -0.95, 0.12, 0.27)
(0.11, -0.95, 0.11, 0.26)
(0.11, -0.96, 0.11, 0.25)
(0.11, -0.96, 0.10, 0.24)
(0.10, -0.96, 0.10, 0.23)
(0.10, -0.96, 0.09, 0.23)
(0.10, -0.97, 0.09, 0.22)
(0.10, -0.97, 0.09, 0.21)
(0.10, -0.97, 0.08, 0.21)
(0.10, -0.97, 0.08, 0.21)
(0.10, -0.97, 0.08, 0.20)
(0.10, -0.97, 0.08, 0.20)
(0.10, -0.97, 0.08, 0.20)
(0.10, -0.97, 0.08, 0.20)
(0.10, -0.97, 0.08, 0.20)
(0.10, -0.97, 0.08, 0.19)
(0.10, -0.97, 0.08, 0.19)
(0.11, -0.97, 0.08, 0.20)
(0.11, -0.97, 0.08, 0.20)
(0.11, -0.97, 0.08, 0.20)
(0.11, -0.97, 0.08, 0.20)
(0.11, -0.97, 0.08, 0.20)
(0.12, -0.97, 0.08, 0.20)
(0.12, -0.97, 0.08, 0.20)
(0.12, -0.97, 0.08, 0.21)
(0.12, -0.97, 0.08, 0.21)
(0.12, -0.97, 0.08, 0.21)
(0.13, -0.97, 0.08, 0.21)
(0.13, -0.96, 0.08, 0.22)
(0.13, -0.96, 0.08, 0.22)
(0.13, -0.96, 0.08, 0.22)
(0.14, -0.96, 0.08, 0.23)
(0.14, -0.96, 0.08, 0.23)
(0.15, -0.96, 0.08, 0.23)
(0.15, -0.96, 0.08, 0.24)
(0.15, -0.96, 0.08, 0.24)
(0.16, -0.95, 0.08, 0.24)
(0.16, -0.95, 0.08, 0.25)
(0.17, -0.95, 0.08, 0.25)
(0.17, -0.95, 0.08, 0.25)
(0.17, -0.95, 0.08, 0.26)
(0.18, -0.95, 0.08, 0.26)
(0.18, -0.94, 0.08, 0.26)
(0.18, -0.94, 0.08, 0.27)
(0.19, -0.94, 0.08, 0.27)
(0.19, -0.94, 0.08, 0.27)
(0.19, -0.94, 0.08, 0.28)
(0.20, -0.94, 0.08, 0.28)
(0.20, -0.93, 0.08, 0.28)
(0.20, -0.93, 0.09, 0.28)
(0.21, -0.93, 0.09, 0.29)
(0.21, -0.93, 0.09, 0.29)
(0.21, -0.93, 0.09, 0.29)
(0.21, -0.93, 0.09, 0.29)
(0.21, -0.93, 0.09, 0.29)
(0.22, -0.93, 0.09, 0.29)
(0.22, -0.93, 0.09, 0.29)
(0.22, -0.93, 0.09, 0.30)
(0.22, -0.93, 0.09, 0.30)
(0.22, -0.93, 0.09, 0.30)
(0.22, -0.92, 0.09, 0.30)
(0.22, -0.92, 0.09, 0.30)
(0.23, -0.92, 0.09, 0.29)
(0.23, -0.93, 0.09, 0.29)
(0.23, -0.93, 0.09, 0.29)
(0.23, -0.93, 0.09, 0.29)
(0.23, -0.93, 0.09, 0.28)
(0.23, -0.93, 0.09, 0.28)
(0.23, -0.93, 0.09, 0.27)
(0.22, -0.93, 0.09, 0.26)
(0.22, -0.94, 0.09, 0.26)
(0.22, -0.94, 0.09, 0.25)
(0.22, -0.94, 0.09, 0.24)
(0.22, -0.94, 0.09, 0.24)
(0.22, -0.94, 0.10, 0.22)
(0.22, -0.95, 0.10, 0.22)
(0.22, -0.95, 0.09, 0.21)
(0.21, -0.95, 0.09, 0.20)
(0.21, -0.96, 0.09, 0.19)
(0.21, -0.96, 0.09, 0.18)
(0.21, -0.96, 0.08, 0.18)
(0.21, -0.96, 0.09, 0.16)
(0.21, -0.96, 0.09, 0.15)
(0.20, -0.97, 0.09, 0.14)
